customer_id,customer_name,customer_segment,city,state,annual_income,declared_risk_segment,total_transactions,total_transaction_value,transaction_fee_revenue,transaction_operational_cost,net_transaction_profit,number_of_accounts,total_account_balance,monthly_account_service_cost,annual_account_service_cost,total_complaints,complaint_service_cost,total_loans,total_loan_amount,total_outstanding_balance,estimated_interest_revenue,defaulted_loans,total_payments_made,payment_records,delayed_payment_records,max_days_late,suspicious_transactions,max_fraud_risk_score,confirmed_fraud_transactions,customer_fraud_risk_level,max_loan_risk_score,average_loan_risk_score,customer_loan_risk_level,customer_revenue,customer_operational_cost,customer_profit,profit_margin_pct,profitability_segment,high_value_customer_flag,combined_risk_level,customer_value_category
C00592,Vishal Gupta,Retail,Kochi,Kerala,123535.0,Low,58,480123.31,897.81,832.62,65.18999999999994,3,1400119.49,244.16,2929.92,1.0,590.39,1.0,1740185.4,320741.1,34640.0388,0.0,835438.45,23.0,21.0,10.0,1,40,0,High,30.0,30.0,Medium,35537.8488,4352.93,31184.9188,87.75128448405127,High Profit,1,High,High Value - High Risk
C00593,Suresh Reddy,Premium,Hyderabad,Telangana,46689.0,Low,44,265255.07,687.12,773.92,-86.79999999999995,3,142375.24,325.43,3905.16,3.0,1840.9099999999999,1.0,1237370.85,234616.44,41222.108508,0.0,927951.02,24.0,21.0,10.0,0,30,0,Medium,35.0,35.0,Medium,41909.228508,6519.99,35389.238508,84.4425912093433,High Profit,0,Medium,Low Value - Low/Medium Risk
C00594,Suresh Patel,Premium,Madurai,Tamil Nadu,79685.0,High,18,112178.84,300.1,272.6,27.5,1,36437.29,152.17,1826.04,1.0,470.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,300.1,2569.25,-2269.15,-756.1312895701432,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00595,Meena Gupta,Retail,Chennai,Tamil Nadu,51632.0,Low,33,313424.54,563.9,492.22,71.67999999999995,2,757897.74,270.8,3249.6000000000004,3.0,897.5,1.0,175745.48,60816.51,10138.112217000002,0.0,205672.26,12.0,11.0,10.0,0,25,0,Medium,40.0,40.0,Medium,10702.012217000001,4639.320000000001,6062.692217000001,56.65002145455876,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00596,Geetha Verma,Senior Citizen,Kolkata,West Bengal,25192.0,Low,47,734725.68,844.6800000000001,742.57,102.11000000000001,2,114390.16999999998,246.10000000000002,2953.2000000000003,4.0,1204.49,1.0,771070.43,317898.47,50609.436424,1.0,741850.6799999999,19.0,18.0,57.0,10,70,4,Critical,70.0,70.0,Critical,51454.116424,4900.26,46553.856424,90.47644709391152,High Profit,1,Critical,High Value - High Risk
C00597,Anitha Patel,Mass Affluent,Madurai,Tamil Nadu,37925.0,High,12,134455.75999999998,219.12,252.18,-33.06,1,222657.24,33.9,406.79999999999995,1.0,341.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,219.12,1000.8900000000001,-781.7700000000001,-356.77710843373495,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00598,Naveen Verma,Retail,Delhi,Delhi,84453.0,Medium,35,251316.52000000002,604.89,580.8,24.090000000000032,2,938701.8200000001,166.61,1999.3200000000002,1.0,171.72,1.0,1160512.2,472511.76,60812.26351199999,0.0,758595.38,24.0,18.0,10.0,0,25,0,Medium,25.0,25.0,Medium,61417.15351199999,2751.8399999999997,58665.31351199999,95.51942764742047,High Profit,1,Medium,High Value - Low/Medium Risk
C00599,Kavya Gupta,Premium,Coimbatore,Tamil Nadu,86396.0,Low,16,89776.33,254.79000000000002,260.29,-5.5,1,248593.95,128.35,1540.1999999999998,2.0,1768.4899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,254.79000000000002,3568.9799999999996,-3314.1899999999996,-1300.7535617567405,Loss Making,1,Medium,High Value - Low/Medium Risk
C00600,Karthik Reddy,Sme Owner,Kolkata,West Bengal,50743.0,Medium,44,350990.12,764.07,710.03,54.04000000000008,2,135232.55,230.26,2763.12,2.0,922.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,764.07,4396.08,-3632.0099999999998,-475.35042600808816,Loss Making,1,Medium,High Value - Low/Medium Risk
C00601,Anitha Nair,Mass Affluent,Pune,Maharashtra,37559.0,Low,41,305561.63,647.46,636.84,10.620000000000005,2,348827.33,146.27,1755.2400000000002,3.0,1004.67,1.0,81526.41,70939.75,11421.29975,0.0,58691.62,24.0,19.0,10.0,0,30,0,Medium,45.0,45.0,Medium,12068.759750000001,3396.7500000000005,8672.009750000001,71.85502014819708,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00602,Ajay Gupta,Senior Citizen,Pune,Maharashtra,64557.0,Medium,21,159175.5,315.03,356.72,-41.690000000000055,1,122020.24,32.83,393.96,6.0,1780.58,1.0,910892.66,246792.44,34501.583112,0.0,864993.97,24.0,22.0,10.0,0,20,0,Medium,25.0,25.0,Medium,34816.613112,2531.26,32285.353111999997,92.72973510703841,High Profit,0,Medium,Low Value - Low/Medium Risk
C00603,Sanjay Sharma,Retail,Madurai,Tamil Nadu,125593.0,Low,42,363958.09,672.82,646.28,26.540000000000077,2,199813.88999999998,243.75,2925.0,1.0,414.24,1.0,177073.05,101583.15,13510.55895,0.0,165082.56,24.0,22.0,10.0,0,30,0,Medium,30.0,30.0,Medium,14183.37895,3985.5199999999995,10197.858950000002,71.90006687369798,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00604,Vijay Iyer,Retail,Mumbai,Maharashtra,46347.0,Low,33,170486.13,613.69,530.81,82.88000000000011,1,12012.01,151.44,1817.28,2.0,984.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,613.69,3332.45,-2718.7599999999998,-443.01846208998023,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00605,Sneha Kumar,Retail,Coimbatore,Tamil Nadu,61385.0,Medium,18,158073.29,273.5,298.4,-24.899999999999977,1,34675.17,132.99,1595.88,4.0,1355.73,1.0,1142549.97,826878.42,118739.741112,1.0,546794.11,13.0,12.0,54.0,0,30,0,Medium,70.0,70.0,Critical,119013.241112,3250.01,115763.23111200001,97.26920301503132,High Profit,0,Critical,Low Value - High Risk
C00606,Geetha Verma,Senior Citizen,Bengaluru,Karnataka,55457.0,Medium,20,123695.36,287.52,386.67,-99.15000000000003,1,67582.77,37.91,454.91999999999996,3.0,933.9300000000001,1.0,1135374.92,910190.75,167839.1743,0.0,1348559.29,12.0,12.0,10.0,0,25,0,Medium,65.0,65.0,High,168126.6943,1775.52,166351.1743,98.94393926711494,High Profit,0,High,Low Value - High Risk
C00607,Anitha Patel,Mass Affluent,Coimbatore,Tamil Nadu,32939.0,Medium,19,87985.29000000001,346.76,318.2,28.560000000000002,1,1045605.25,60.21,722.52,6.0,2553.34,1.0,181098.96,112920.44,15695.941160000002,0.0,122804.88,24.0,20.0,10.0,0,25,0,Medium,25.0,25.0,Medium,16042.701160000002,3594.0600000000004,12448.641160000003,77.5969148576972,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00608,Arun Nair,Retail,Madurai,Tamil Nadu,36043.0,Low,18,102178.42,363.39,250.92,112.47,1,59450.88,109.55,1314.6,3.0,1127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,363.39,2693.02,-2329.63,-641.0825834502876,Loss Making,0,Low,Low Value - Low/Medium Risk
C00609,Vishal Gupta,Retail,Delhi,Delhi,47895.0,Medium,23,148619.79,408.9,400.94,7.9599999999999795,1,125565.86,22.36,268.32,3.0,1139.65,1.0,524446.76,123477.52,19225.449864000002,0.0,373963.57,24.0,22.0,9.0,0,25,0,Medium,35.0,35.0,Medium,19634.349864000003,1808.91,17825.439864000004,90.78701351188269,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00610,Naveen Sharma,Student,Chennai,Tamil Nadu,112955.0,Medium,39,268483.62,647.78,711.54,-63.75999999999999,2,236475.81,245.55,2946.6000000000004,3.0,1290.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,647.78,4949.08,-4301.3,-664.0062984346538,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00611,Vishal Reddy,Sme Owner,Kolkata,West Bengal,59148.0,Medium,18,352422.62,268.83,242.71,26.119999999999976,1,27964.48,82.14,985.6800000000001,3.0,1568.21,1.0,96019.35,42942.21,5646.9006150000005,0.0,63735.78,24.0,22.0,10.0,0,20,0,Medium,30.0,30.0,Medium,5915.730615,2796.6000000000004,3119.130615,52.72604210697311,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00612,Vijay Rao,Student,Mumbai,Maharashtra,183995.0,Medium,23,137527.82,370.57,357.2,13.370000000000005,1,254000.17,65.13,781.56,3.0,976.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,370.57,2115.14,-1744.57,-470.78014949941985,Loss Making,1,Medium,High Value - Low/Medium Risk
C00613,Ajay Nair,Retail,Hyderabad,Telangana,31164.0,Low,11,77456.34000000001,219.99,165.98,54.01000000000002,1,102561.65,55.26,663.12,3.0,1214.6,1.0,1581362.35,244419.38,31823.403275999997,1.0,262842.97,6.0,4.0,9.0,0,20,0,Medium,70.0,70.0,Critical,32043.393276,2043.6999999999998,29999.693275999998,93.62208620542476,Medium Profit,0,Critical,Low Value - High Risk
C00614,Karthik Rao,Mass Affluent,Hyderabad,Telangana,109299.0,Low,19,156653.8,321.16,243.82,77.34000000000003,1,40053.37,131.73,1580.7599999999998,0.0,0.0,1.0,357119.73,161607.81,22027.144503,0.0,334444.34,24.0,21.0,10.0,0,25,0,Medium,25.0,25.0,Medium,22348.304503,1824.5799999999997,20523.724503,91.83571174379216,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00615,Meena Kumar,Retail,Pune,Maharashtra,47614.0,Low,11,140678.63,151.01,120.62,30.389999999999986,1,113947.08,34.96,419.52,0.0,0.0,1.0,346022.36,0.0,0.0,0.0,433069.68,24.0,22.0,10.0,0,30,0,Medium,25.0,25.0,Medium,151.01,540.14,-389.13,-257.68492152837564,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00616,Rahul Nair,Mass Affluent,Kochi,Kerala,150152.0,Low,15,120259.95999999999,186.29,211.08,-24.79000000000002,1,77694.04,156.88,1882.56,3.0,1376.38,1.0,533954.95,491589.11,79637.43582,0.0,439175.13,24.0,23.0,10.0,0,30,0,Medium,40.0,40.0,Medium,79823.72581999999,3470.02,76353.70581999999,95.65289647363142,High Profit,0,Medium,Low Value - Low/Medium Risk
C00617,Ajay Rao,Retail,Delhi,Delhi,85287.0,Low,21,143672.76,262.37,396.18,-133.81,1,61450.49,142.41,1708.92,4.0,1657.21,1.0,1026714.22,342010.67,56534.363751,0.0,1365174.98,24.0,21.0,10.0,0,25,0,Medium,35.0,35.0,Medium,56796.733751,3762.31,53034.423751,93.3758338701409,High Profit,0,Medium,Low Value - Low/Medium Risk
C00618,Pooja Singh,Mass Affluent,Chennai,Tamil Nadu,52819.0,Low,18,132389.51,255.06,284.18,-29.120000000000005,1,458334.28,45.72,548.64,2.0,751.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,255.06,1583.8799999999999,-1328.82,-520.9832980475182,Loss Making,1,Medium,High Value - Low/Medium Risk
C00619,Suresh Patel,Sme Owner,Kolkata,West Bengal,122005.0,Low,56,818266.33,924.47,813.42,111.05000000000007,2,81181.18000000001,191.5,2298.0,3.0,885.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,924.47,3996.8,-3072.33,-332.334202299696,Loss Making,1,Medium,High Value - Low/Medium Risk
C00620,Naveen Sharma,Sme Owner,Coimbatore,Tamil Nadu,77036.0,Low,24,244614.23,494.7,384.03000000000003,110.66999999999996,2,294949.03,171.41,2056.92,0.0,0.0,1.0,167177.38,134599.87,18076.762541,1.0,61283.770000000004,17.0,13.0,49.0,0,25,0,Medium,70.0,70.0,Critical,18571.462541,2440.9500000000003,16130.512541,86.85644711820007,Medium Profit,1,Critical,High Value - High Risk
C00621,Geetha Gupta,Retail,Bengaluru,Karnataka,38330.0,Medium,23,163479.38,436.99,378.78,58.210000000000036,1,39823.76,177.0,2124.0,1.0,478.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,436.99,2981.0299999999997,-2544.04,-582.1735051145334,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00622,Anitha Reddy,Senior Citizen,Mumbai,Maharashtra,53602.0,Medium,38,260646.97,542.54,548.07,-5.530000000000086,2,112584.84,220.57,2646.84,1.0,125.45,1.0,285593.1,59526.63,9494.497485,1.0,58830.99,9.0,8.0,48.0,0,30,0,Medium,70.0,70.0,Critical,10037.037485,3320.36,6716.677485,66.91892398566647,Medium Profit,0,Critical,Low Value - High Risk
C00623,Geetha Sharma,Mass Affluent,Mumbai,Maharashtra,115501.0,Low,32,309260.3,464.77,497.31,-32.54000000000002,2,450326.88999999996,133.25,1599.0,2.0,920.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,464.77,3016.7,-2551.93,-549.0737353960023,Loss Making,1,Medium,High Value - Low/Medium Risk
C00624,Lakshmi Gupta,Retail,Coimbatore,Tamil Nadu,153611.0,Low,40,334287.15,649.5,702.48,-52.98000000000002,2,176867.49,267.84000000000003,3214.0800000000004,4.0,2051.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,649.5,5967.84,-5318.34,-818.8360277136259,Loss Making,1,Medium,High Value - Low/Medium Risk
C00625,Meena Rao,Sme Owner,Delhi,Delhi,59376.0,Low,43,250901.73,728.37,702.38,25.99000000000001,2,205041.74,218.4,2620.8,3.0,868.9300000000001,1.0,1171885.69,540174.77,66333.461756,0.0,1405097.76,23.0,18.0,10.0,0,35,0,Medium,25.0,25.0,Medium,67061.831756,4192.110000000001,62869.721756,93.74888831660203,High Profit,0,Medium,Low Value - Low/Medium Risk
C00626,Arun Singh,Retail,Coimbatore,Tamil Nadu,42097.0,Low,31,309413.58,521.72,479.17,42.55000000000001,2,273184.03,191.0,2292.0,1.0,618.56,1.0,1717127.4,515423.83,80869.998927,0.0,1138426.95,12.0,11.0,10.0,0,30,0,Medium,40.0,40.0,Medium,81391.718927,3389.73,78001.988927,95.83528884180437,High Profit,1,Medium,High Value - Low/Medium Risk
C00627,Suresh Kumar,Retail,Chennai,Tamil Nadu,31046.0,Low,24,170723.12,367.04,393.57,-26.529999999999973,1,26055.4,113.52,1362.24,2.0,685.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,367.04,2441.25,-2074.21,-565.1182432432432,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00628,Deepa Sharma,Retail,Mumbai,Maharashtra,65786.0,Low,38,492259.47000000003,650.89,577.69,73.19999999999993,2,616142.35,338.44,4061.2799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,650.89,4638.969999999999,-3988.0799999999995,-612.7118253468327,Loss Making,1,Medium,High Value - Low/Medium Risk
C00629,Ajay Singh,Mass Affluent,Mumbai,Maharashtra,29895.0,Low,19,74904.32,323.42,269.94,53.48000000000002,1,352867.45,162.11,1945.3200000000002,3.0,1564.3600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,323.42,3779.6200000000003,-3456.2000000000003,-1068.641395089976,Loss Making,1,Low,High Value - Low/Medium Risk
C00630,Vijay Kumar,Mass Affluent,Madurai,Tamil Nadu,53630.0,Low,31,278982.81,497.33,514.81,-17.47999999999996,2,93313.23,107.21000000000001,1286.52,0.0,0.0,1.0,115057.97,0.0,0.0,0.0,108402.86,24.0,23.0,10.0,0,35,0,Medium,25.0,25.0,Medium,497.33,1801.33,-1304.0,-262.20014879456295,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00631,Deepa Sharma,Mass Affluent,Kochi,Kerala,105779.0,Low,21,81069.16,383.63,319.85,63.77999999999997,1,31372.48,40.36,484.32,1.0,479.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,Low,0.0,0.0,,383.63,1284.0500000000002,-900.4200000000002,-234.71052837369345,Loss Making,0,Low,Low Value - Low/Medium Risk
C00632,Lakshmi Rao,Mass Affluent,Coimbatore,Tamil Nadu,76376.0,Low,32,236170.88999999998,510.63,522.16,-11.529999999999973,2,98341.74,219.6,2635.2,3.0,1450.05,1.0,144816.32,114624.03,14110.218093,0.0,132571.19,24.0,24.0,10.0,0,30,0,Medium,25.0,25.0,Medium,14620.848092999999,4607.41,10013.438092999999,68.48739573317992,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00633,Geetha Reddy,Sme Owner,Kolkata,West Bengal,43003.0,Low,29,192762.53,631.47,374.96,256.51000000000005,1,62273.34,23.74,284.88,3.0,873.11,1.0,1549842.57,0.0,0.0,0.0,962468.53,24.0,23.0,10.0,0,20,0,Medium,25.0,25.0,Medium,631.47,1532.9499999999998,-901.4799999999998,-142.75895925380456,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00634,Meena Sharma,Sme Owner,Coimbatore,Tamil Nadu,31701.0,High,40,215687.01,686.26,661.15,25.110000000000014,2,316703.17,179.92000000000002,2159.04,1.0,324.03,1.0,117661.94,0.0,0.0,0.0,18588.510000000002,5.0,4.0,8.0,0,35,0,Medium,50.0,50.0,High,686.26,3144.2200000000003,-2457.96,-358.16745839769186,Loss Making,1,High,High Value - High Risk
C00635,Naveen Reddy,Retail,Pune,Maharashtra,104818.0,Low,15,152784.77,246.74,239.65,7.090000000000003,1,43729.02,53.01,636.12,4.0,1479.33,1.0,80276.29,0.0,0.0,0.0,47902.55,24.0,24.0,10.0,0,35,0,Medium,20.0,20.0,Low,246.74,2355.1,-2108.3599999999997,-854.4865040123206,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00636,Kavya Kumar,Premium,Chennai,Tamil Nadu,65416.0,Low,20,249604.31,374.24,314.64,59.60000000000002,1,41829.71,56.17,674.04,4.0,1173.03,1.0,189594.98,157595.27,25908.662388,0.0,220560.47,12.0,12.0,9.0,0,30,0,Medium,25.0,25.0,Medium,26282.902388000002,2161.71,24121.192388000003,91.77522342058018,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00637,Karthik Rao,Premium,Madurai,Tamil Nadu,112339.0,Low,14,103462.69,323.3,208.67000000000002,114.63,1,45683.78,160.02,1920.2400000000002,0.0,0.0,1.0,761631.67,656855.69,94521.533791,0.0,980650.64,24.0,22.0,10.0,0,20,0,Medium,25.0,25.0,Medium,94844.833791,2128.9100000000003,92715.923791,97.75537589670802,High Profit,0,Medium,Low Value - Low/Medium Risk
C00638,Naveen Iyer,Retail,Madurai,Tamil Nadu,29283.0,Low,20,133220.41,344.57,295.92,48.64999999999998,1,50071.41,140.43,1685.16,1.0,73.3,1.0,635742.76,280576.22,46575.652519999996,0.0,393690.03,24.0,22.0,10.0,0,35,0,Medium,45.0,45.0,Medium,46920.222519999996,2054.38,44865.84252,95.6215467666968,High Profit,0,Medium,Low Value - Low/Medium Risk
C00639,Lakshmi Nair,Retail,Pune,Maharashtra,39091.0,Low,15,89196.45999999999,249.62,276.21999999999997,-26.599999999999966,1,172921.47,172.22,2066.64,2.0,263.68,1.0,162646.37,0.0,0.0,0.0,22729.36,5.0,5.0,9.0,0,30,0,Medium,30.0,30.0,Medium,249.62,2606.5399999999995,-2356.9199999999996,-944.2031888470474,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00640,Vishal Patel,Retail,Coimbatore,Tamil Nadu,66855.0,Low,18,102191.95,227.74,333.43,-105.69,1,81108.22,30.49,365.88,7.0,2688.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,Low,0.0,0.0,,227.74,3387.86,-3160.12,-1387.599894616668,Loss Making,0,Low,Low Value - Low/Medium Risk
C00641,Karthik Sharma,Senior Citizen,Kochi,Kerala,74065.0,High,18,140921.94,317.02,282.46000000000004,34.559999999999945,1,35382.81,113.75,1365.0,3.0,1127.9299999999998,1.0,233325.12,210578.56,34408.536704,0.0,104700.79,13.0,13.0,10.0,0,30,0,Medium,40.0,40.0,Medium,34725.556703999995,2775.39,31950.166703999996,92.00764433049304,High Profit,0,Medium,Low Value - Low/Medium Risk
C00642,Deepa Patel,Premium,Kolkata,West Bengal,28238.0,Low,14,132594.35,186.66,283.56,-96.9,1,39477.18,95.75,1149.0,1.0,251.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,186.66,1684.33,-1497.6699999999998,-802.3518697096325,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00643,Lakshmi Kumar,Mass Affluent,Kolkata,West Bengal,21885.0,Low,15,70501.97,282.96,257.84000000000003,25.119999999999948,1,52887.53,162.46,1949.52,1.0,270.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,282.96,2477.98,-2195.02,-775.7350862312695,Loss Making,0,Low,Low Value - Low/Medium Risk
C00644,Lakshmi Nair,Retail,Pune,Maharashtra,62112.0,Low,19,272516.91000000003,295.2,301.93,-6.730000000000018,1,8778.98,70.46,845.52,1.0,302.14,1.0,674069.11,532429.15,90672.68424500001,0.0,677510.61,24.0,22.0,8.0,0,30,0,Medium,35.0,35.0,Medium,90967.88424500001,1449.5900000000001,89518.29424500001,98.40648157090708,High Profit,0,Medium,Low Value - Low/Medium Risk
C00645,Lakshmi Singh,Sme Owner,Delhi,Delhi,103455.0,Medium,22,559082.73,449.43,318.45,130.98000000000002,1,61367.6,70.85,850.1999999999999,2.0,578.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,70,3,Critical,0.0,0.0,,449.43,1746.7599999999998,-1297.3299999999997,-288.66119306677336,Loss Making,1,Critical,High Value - High Risk
C00646,Meena Patel,Retail,Bengaluru,Karnataka,103425.0,Medium,28,152532.86,401.64,454.31,-52.670000000000016,1,99446.79,102.79,1233.48,3.0,1335.57,1.0,140074.79,44701.08,5913.952884,1.0,99049.4,20.0,18.0,58.0,0,10,0,Low,70.0,70.0,Critical,6315.592884000001,3023.3599999999997,3292.232884000001,52.12864325597339,Medium Profit,0,Critical,Low Value - High Risk
C00647,Naveen Kumar,Premium,Kochi,Kerala,43160.0,Medium,26,294876.17,444.38,449.99,-5.610000000000014,1,9237.93,157.6,1891.1999999999998,4.0,1556.49,1.0,2124167.12,908582.06,155640.106878,0.0,711970.85,6.0,6.0,8.0,0,35,0,Medium,40.0,40.0,Medium,156084.486878,3897.6799999999994,152186.806878,97.50283959798867,High Profit,1,Medium,High Value - Low/Medium Risk
C00648,Ajay Patel,Sme Owner,Kolkata,West Bengal,18720.0,Low,18,146445.78,253.48,267.49,-14.01000000000002,1,137230.93,132.07,1584.84,3.0,1097.96,1.0,542479.67,228537.19,29549.858667,0.0,613838.8,12.0,10.0,10.0,0,20,0,Medium,25.0,25.0,Medium,29803.338667,2950.29,26853.048667,90.10080705063177,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00649,Sanjay Singh,Premium,Chennai,Tamil Nadu,95371.0,Low,8,39368.08,139.24,141.24,-2.0,1,82467.95,152.72,1832.6399999999999,2.0,1074.1599999999999,1.0,169730.92,46118.85,8628.836835,0.0,200461.47,12.0,12.0,10.0,0,5,0,Low,60.0,60.0,High,8768.076835,3048.04,5720.036835,65.23707470453525,Medium Profit,0,High,Low Value - High Risk
C00650,Pooja Patel,Mass Affluent,Kochi,Kerala,23613.0,Medium,17,97340.42,436.02,277.1,158.91999999999996,1,120354.17,159.62,1915.44,0.0,0.0,1.0,168068.74,0.0,0.0,0.0,90225.42,14.0,13.0,10.0,0,25,0,Medium,25.0,25.0,Medium,436.02,2192.54,-1756.52,-402.8530801339389,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00651,Deepa Sharma,Retail,Madurai,Tamil Nadu,57746.0,Low,56,403116.06,953.0600000000001,874.16,78.90000000000009,3,66022.74,293.82,3525.84,2.0,1047.34,1.0,149224.84,123640.08,19819.504824,0.0,122346.02,24.0,23.0,10.0,0,30,0,Medium,40.0,40.0,Medium,20772.564824,5447.34,15325.224824,73.77627632334402,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00652,Sneha Nair,Senior Citizen,Delhi,Delhi,31445.0,Low,10,71291.39,136.21,140.85,-4.639999999999986,1,472368.78,32.82,393.84000000000003,2.0,1261.91,1.0,537566.6,303420.0,34498.854,0.0,276925.72,24.0,23.0,10.0,0,20,0,Medium,30.0,30.0,Medium,34635.064,1796.6000000000001,32838.464,94.81277124246111,High Profit,1,Medium,High Value - Low/Medium Risk
C00653,Suresh Iyer,Mass Affluent,Hyderabad,Telangana,118605.0,Low,22,143759.92,419.29,389.24,30.05000000000001,1,29813.08,136.69,1640.28,1.0,660.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,419.29,2689.64,-2270.35,-541.4748741920865,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00654,Geetha Nair,Student,Madurai,Tamil Nadu,87521.0,Medium,38,283150.54,702.24,580.67,121.57000000000005,2,221623.33000000002,272.09000000000003,3265.0800000000004,3.0,1239.62,1.0,1072676.86,767701.01,114771.300995,0.0,626985.0700000001,24.0,20.0,10.0,0,30,0,Medium,25.0,25.0,Medium,115473.540995,5085.370000000001,110388.17099500001,95.59607338947006,High Profit,0,Medium,Low Value - Low/Medium Risk
C00655,Arun Singh,Mass Affluent,Chennai,Tamil Nadu,43036.0,Low,17,134151.88,248.23,257.39,-9.159999999999997,1,71671.54,41.5,498.0,3.0,988.1400000000001,1.0,170805.05,128295.98,18179.540365999997,0.0,219364.97,24.0,21.0,10.0,0,25,0,Medium,30.0,30.0,Medium,18427.770365999997,1743.5300000000002,16684.240365999998,90.53857322198412,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00656,Sanjay Reddy,Sme Owner,Delhi,Delhi,40821.0,Medium,21,137809.41,363.29,338.66,24.629999999999995,1,294690.64,96.35,1156.1999999999998,3.0,703.81,1.0,2071461.27,719226.56,99900.569184,0.0,1564572.84,19.0,19.0,10.0,0,35,0,Medium,40.0,40.0,Medium,100263.859184,2198.67,98065.189184,97.80711612549733,High Profit,1,Medium,High Value - Low/Medium Risk
C00657,Rohit Gupta,Retail,Bengaluru,Karnataka,43175.0,Low,15,113162.25,271.7,239.09,32.609999999999985,1,100788.65,41.52,498.24,2.0,609.9000000000001,1.0,80308.15,39432.33,6115.954383,0.0,19976.58,10.0,7.0,10.0,0,35,0,Medium,35.0,35.0,Medium,6387.654383,1347.23,5040.424383,78.90884635860236,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00658,Karthik Singh,Senior Citizen,Mumbai,Maharashtra,60814.0,Low,16,95901.88,237.26,243.26,-6.0,1,82884.08,37.74,452.88,2.0,853.62,1.0,214321.22,46736.84,7239.536516,1.0,145494.95,18.0,18.0,56.0,0,25,0,Medium,70.0,70.0,Critical,7476.796516,1549.76,5927.036516,79.27240634831261,Medium Profit,0,Critical,Low Value - High Risk
